date,key,station_id,fuel,event,price,prev_price
2026-09-13,1044095b4cde:unleaded95,1044095b4cde,unleaded95,new,1.597,
2026-09-13,1b148a05085c:unleaded95,1b148a05085c,unleaded95,new,1.625,
2026-09-13,73805dddf7aa:unleaded95,73805dddf7aa,unleaded95,new,1.645,
2026-09-13,01d291cc5e9f:unleaded95,01d291cc5e9f,unleaded95,new,1.599,
2026-09-13,428b07ccf758:unleaded95,428b07ccf758,unleaded95,new,1.647,
2026-09-13,54ff5ad55f16:unleaded95,54ff5ad55f16,unleaded95,new,1.689,
2026-09-13,5dd7d7a9710d:unleaded95,5dd7d7a9710d,unleaded95,new,1.589,
2026-09-13,ab868b4b332e:unleaded95,ab868b4b332e,unleaded95,new,1.648,
2026-09-13,b08cefca3ef4:unleaded95,b08cefca3ef4,unleaded95,new,1.689,
2026-09-13,8e414da9ad9e:unleaded95,8e414da9ad9e,unleaded95,new,1.660,
2026-09-13,59fe848dcc1d:unleaded95,59fe848dcc1d,unleaded95,new,1.617,
2026-09-13,772be93750d2:unleaded95,772be93750d2,unleaded95,new,1.647,
2026-09-13,2435de52a3ba:unleaded95,2435de52a3ba,unleaded95,new,1.599,
2026-09-13,67516854f59e:unleaded95,67516854f59e,unleaded95,new,1.599,
2026-09-13,41841cb23dbd:unleaded95,41841cb23dbd,unleaded95,new,1.599,
2026-09-13,bc3de85eae09:unleaded95,bc3de85eae09,unleaded95,new,1.609,
2026-09-13,2d1dc84554ad:unleaded95,2d1dc84554ad,unleaded95,new,1.613,
2026-09-13,14ab75b4aa66:unleaded95,14ab75b4aa66,unleaded95,new,1.615,
2026-09-13,f06cc2016c8b:unleaded95,f06cc2016c8b,unleaded95,new,1.645,
2026-09-13,a63d37840b3e:unleaded95,a63d37840b3e,unleaded95,new,1.645,
2026-09-13,0aefcb943b9f:unleaded95,0aefcb943b9f,unleaded95,new,1.645,
2026-09-13,f3cb3f8d3a20:unleaded95,f3cb3f8d3a20,unleaded95,new,1.645,
2026-09-13,daf0981942c3:unleaded95,daf0981942c3,unleaded95,new,1.599,
2026-09-13,32039ce18953:unleaded95,32039ce18953,unleaded95,new,1.617,
2026-09-13,1a16860d8e30:unleaded95,1a16860d8e30,unleaded95,new,1.669,
2026-09-13,ed2f040407db:unleaded95,ed2f040407db,unleaded95,new,1.613,
2026-09-13,4ac8836fa7fb:unleaded95,4ac8836fa7fb,unleaded95,new,1.619,
2026-09-13,e3a6cf9b7017:unleaded95,e3a6cf9b7017,unleaded95,new,1.647,
2026-09-13,77450002346a:unleaded95,77450002346a,unleaded95,new,1.638,
2026-09-13,01ce074bf8e9:unleaded95,01ce074bf8e9,unleaded95,new,1.689,
2026-09-13,0f0ceccc2b7e:unleaded95,0f0ceccc2b7e,unleaded95,new,1.645,
2026-09-13,2d7b1e4bf3fa:unleaded95,2d7b1e4bf3fa,unleaded95,new,1.599,
2026-09-13,9cf1024093d0:unleaded95,9cf1024093d0,unleaded95,new,1.649,
2026-09-13,d81649f97c28:unleaded95,d81649f97c28,unleaded95,new,1.669,
2026-09-13,4d8c91cbdf87:unleaded95,4d8c91cbdf87,unleaded95,new,1.599,
2026-09-13,d825945d0dc1:unleaded95,d825945d0dc1,unleaded95,new,1.645,
2026-09-13,08c3056f889a:unleaded95,08c3056f889a,unleaded95,new,1.647,
2026-09-13,5bbb1e8908dc:unleaded95,5bbb1e8908dc,unleaded95,new,1.647,
2026-09-13,04eb0dc6ce16:unleaded95,04eb0dc6ce16,unleaded95,new,1.645,
2026-09-13,5a578950625a:unleaded95,5a578950625a,unleaded95,new,1.648,
2026-09-13,0cd6f55cdb37:unleaded95,0cd6f55cdb37,unleaded95,new,1.589,
2026-09-13,6e239d2282b3:unleaded95,6e239d2282b3,unleaded95,new,1.599,
2026-09-13,97bbb156e70b:unleaded95,97bbb156e70b,unleaded95,new,1.599,
2026-09-13,09f80e0d2a27:unleaded95,09f80e0d2a27,unleaded95,new,1.599,
2026-09-13,73117467c0c8:unleaded95,73117467c0c8,unleaded95,new,1.609,
2026-09-13,123bfd0e9e3a:unleaded95,123bfd0e9e3a,unleaded95,new,1.619,
2026-09-13,30e807950de4:unleaded95,30e807950de4,unleaded95,new,1.645,
2026-09-13,ba65517bf3ed:unleaded95,ba65517bf3ed,unleaded95,new,1.647,
2026-09-13,3fdaa889148c:unleaded95,3fdaa889148c,unleaded95,new,1.649,
2026-09-13,119d69819e8d:unleaded95,119d69819e8d,unleaded95,new,1.649,
2026-09-13,cfe2df3cdc21:unleaded95,cfe2df3cdc21,unleaded95,new,1.649,
2026-09-13,bcb9accad3db:unleaded95,bcb9accad3db,unleaded95,new,1.649,
2026-09-13,792650a717af:unleaded95,792650a717af,unleaded95,new,1.649,
2026-09-13,40e8c72b6e83:unleaded95,40e8c72b6e83,unleaded95,new,1.659,
2026-09-13,aea2d6e66b8f:unleaded95,aea2d6e66b8f,unleaded95,new,1.619,
2026-09-13,1a10004ef1a9:unleaded95,1a10004ef1a9,unleaded95,new,1.589,
2026-09-13,b920f34d9678:unleaded95,b920f34d9678,unleaded95,new,1.597,
2026-09-13,0ec6995b7755:unleaded95,0ec6995b7755,unleaded95,new,1.599,
2026-09-13,77af34d3792b:unleaded95,77af34d3792b,unleaded95,new,1.599,
2026-09-13,64c1bca40276:unleaded95,64c1bca40276,unleaded95,new,1.599,
2026-09-13,1f9b60bded75:unleaded95,1f9b60bded75,unleaded95,new,1.599,
2026-09-13,d59f16d1ea1f:unleaded95,d59f16d1ea1f,unleaded95,new,1.609,
2026-09-13,3dc149493178:unleaded95,3dc149493178,unleaded95,new,1.615,
2026-09-13,2676e12059bc:unleaded95,2676e12059bc,unleaded95,new,1.615,
2026-09-13,99e322d6ea26:unleaded95,99e322d6ea26,unleaded95,new,1.615,
2026-09-13,6ca3bacda2ef:unleaded95,6ca3bacda2ef,unleaded95,new,1.619,
2026-09-13,dc18f4cb1ad3:unleaded95,dc18f4cb1ad3,unleaded95,new,1.625,
2026-09-13,e6d810278243:unleaded95,e6d810278243,unleaded95,new,1.645,
2026-09-13,cc747759de94:unleaded95,cc747759de94,unleaded95,new,1.645,
2026-09-13,0708c47ecb63:unleaded95,0708c47ecb63,unleaded95,new,1.645,
2026-09-13,da0b210a2136:unleaded95,da0b210a2136,unleaded95,new,1.645,
2026-09-13,43962c7fecd8:unleaded95,43962c7fecd8,unleaded95,new,1.649,
2026-09-13,458aa789203d:unleaded95,458aa789203d,unleaded95,new,1.649,
2026-09-13,0fa89e115816:unleaded95,0fa89e115816,unleaded95,new,1.649,
2026-09-13,0f4f50ae5f90:unleaded95,0f4f50ae5f90,unleaded95,new,1.649,
2026-09-13,42e035b752d8:unleaded95,42e035b752d8,unleaded95,new,1.649,
2026-09-13,8d38472ccb06:unleaded95,8d38472ccb06,unleaded95,new,1.649,
2026-09-13,a1cbb4c4a9c8:unleaded95,a1cbb4c4a9c8,unleaded95,new,1.649,
2026-09-13,187618635ba0:unleaded95,187618635ba0,unleaded95,new,1.649,
2026-09-13,4f835e812e0f:unleaded95,4f835e812e0f,unleaded95,new,1.649,
2026-09-13,42462b695ab2:unleaded95,42462b695ab2,unleaded95,new,1.649,
2026-09-13,293b8fa19bf7:unleaded95,293b8fa19bf7,unleaded95,new,1.657,
2026-09-13,5a78a7364d62:unleaded95,5a78a7364d62,unleaded95,new,1.657,
2026-09-13,61489bbd24f4:unleaded95,61489bbd24f4,unleaded95,new,1.679,
2026-09-13,f4d2b1d30ed4:unleaded95,f4d2b1d30ed4,unleaded95,new,1.613,
2026-09-13,507f1f44e378:unleaded95,507f1f44e378,unleaded95,new,1.613,
2026-09-13,a3c0cf5666e0:unleaded95,a3c0cf5666e0,unleaded95,new,1.613,
2026-09-13,7b3d6f74a132:unleaded95,7b3d6f74a132,unleaded95,new,1.613,
2026-09-13,5d55628ec03b:unleaded95,5d55628ec03b,unleaded95,new,1.613,
2026-09-13,b0e8f28941c2:unleaded95,b0e8f28941c2,unleaded95,new,1.613,
2026-09-13,d9f037ee2555:unleaded95,d9f037ee2555,unleaded95,new,1.613,
2026-09-13,bcfe91ea09aa:unleaded95,bcfe91ea09aa,unleaded95,new,1.645,
2026-09-13,8899ec50983b:unleaded95,8899ec50983b,unleaded95,new,1.619,
2026-09-13,b979b66dc2a8:unleaded95,b979b66dc2a8,unleaded95,new,1.617,
2026-09-13,69fd22d4956b:unleaded95,69fd22d4956b,unleaded95,new,1.647,
2026-09-13,7b205bef86bd:unleaded95,7b205bef86bd,unleaded95,new,1.609,
2026-09-13,ec323cfaf5f4:unleaded95,ec323cfaf5f4,unleaded95,new,1.660,
2026-09-13,24f260ef3191:unleaded95,24f260ef3191,unleaded95,new,1.689,
2026-09-13,91d7bee2fcf0:unleaded95,91d7bee2fcf0,unleaded95,new,1.589,
2026-09-13,5f6aecc094a5:unleaded95,5f6aecc094a5,unleaded95,new,1.596,
2026-09-13,9cbdb349d454:unleaded95,9cbdb349d454,unleaded95,new,1.648,
2026-09-13,ea232bbb0de1:unleaded95,ea232bbb0de1,unleaded95,new,1.659,
2026-09-13,5fd49366646f:unleaded95,5fd49366646f,unleaded95,new,1.649,
2026-09-13,5b6d76f60256:unleaded95,5b6d76f60256,unleaded95,new,1.599,
2026-09-13,dacff0faaefb:unleaded95,dacff0faaefb,unleaded95,new,1.599,
2026-09-13,79c9bc2be4e7:unleaded95,79c9bc2be4e7,unleaded95,new,1.599,
2026-09-13,3fef2e98f65b:unleaded95,3fef2e98f65b,unleaded95,new,1.645,
2026-09-13,896e4ee2aacd:unleaded95,896e4ee2aacd,unleaded95,new,1.617,
2026-09-13,2685729352b8:unleaded95,2685729352b8,unleaded95,new,1.647,
2026-09-13,4b3ea41ef444:unleaded95,4b3ea41ef444,unleaded95,new,1.617,
2026-09-13,b99043294256:unleaded95,b99043294256,unleaded95,new,1.613,
2026-09-13,b7ed85fcf4b7:unleaded95,b7ed85fcf4b7,unleaded95,new,1.638,
2026-09-13,9ba59175b8fa:unleaded95,9ba59175b8fa,unleaded95,new,1.649,
2026-09-13,82d0d5b8a85f:unleaded95,82d0d5b8a85f,unleaded95,new,1.649,
2026-09-13,7c3d4980155f:unleaded95,7c3d4980155f,unleaded95,new,1.648,
2026-09-13,e1c953e44df3:unleaded95,e1c953e44df3,unleaded95,new,1.689,
2026-09-13,5fc48382973b:unleaded95,5fc48382973b,unleaded95,new,1.645,
2026-09-13,29adfa02acca:unleaded95,29adfa02acca,unleaded95,new,1.609,
2026-09-13,49f291bb3d72:unleaded95,49f291bb3d72,unleaded95,new,1.638,
2026-09-13,a78f59d05bcd:unleaded95,a78f59d05bcd,unleaded95,new,1.609,
2026-09-13,a048b4d2bd64:unleaded95,a048b4d2bd64,unleaded95,new,1.675,
2026-09-13,1fe98156d14c:unleaded95,1fe98156d14c,unleaded95,new,1.675,
2026-09-13,bbe6fff4e9d1:unleaded95,bbe6fff4e9d1,unleaded95,new,1.642,
2026-09-13,bda8d48d501e:unleaded95,bda8d48d501e,unleaded95,new,1.647,
2026-09-13,cfd3fe33b227:unleaded95,cfd3fe33b227,unleaded95,new,1.627,
2026-09-13,1ef5b819726d:unleaded95,1ef5b819726d,unleaded95,new,1.649,
2026-09-13,018228a5741c:unleaded95,018228a5741c,unleaded95,new,1.646,
2026-09-13,50bbcc14271b:unleaded95,50bbcc14271b,unleaded95,new,1.659,
2026-09-13,3c3fdd29b8f7:unleaded95,3c3fdd29b8f7,unleaded95,new,1.598,
2026-09-13,96a9e00b5b6d:unleaded95,96a9e00b5b6d,unleaded95,new,1.599,
2026-09-13,ca9163f0f3f8:unleaded95,ca9163f0f3f8,unleaded95,new,1.647,
2026-09-13,178bce87f3a6:unleaded95,178bce87f3a6,unleaded95,new,1.647,
2026-09-13,c7f59703554a:unleaded95,c7f59703554a,unleaded95,new,1.647,
2026-09-13,d31ea5693826:unleaded95,d31ea5693826,unleaded95,new,1.647,
2026-09-13,ac585f0e2770:unleaded95,ac585f0e2770,unleaded95,new,1.658,
2026-09-13,b3875ccbca12:unleaded95,b3875ccbca12,unleaded95,new,1.649,
2026-09-13,233254a84b2d:unleaded95,233254a84b2d,unleaded95,new,1.669,
2026-09-13,e2fd268c172a:unleaded95,e2fd268c172a,unleaded95,new,1.649,
2026-09-13,cd323f4673d7:unleaded95,cd323f4673d7,unleaded95,new,1.649,
2026-09-13,c0e5c11d688d:unleaded95,c0e5c11d688d,unleaded95,new,1.649,
2026-09-13,d5197602e9cf:unleaded95,d5197602e9cf,unleaded95,new,1.649,
2026-09-13,3009230fcbc6:unleaded95,3009230fcbc6,unleaded95,new,1.638,
2026-09-13,7e13d23a29b2:unleaded95,7e13d23a29b2,unleaded95,new,1.648,
2026-09-13,d47ea3209c18:unleaded95,d47ea3209c18,unleaded95,new,1.637,
2026-09-13,288f16b2cde1:unleaded95,288f16b2cde1,unleaded95,new,1.627,
2026-09-13,89f3721e58ea:unleaded95,89f3721e58ea,unleaded95,new,1.647,
2026-09-13,73e26adc0d93:unleaded95,73e26adc0d93,unleaded95,new,1.653,
2026-09-13,e551eeff6720:unleaded95,e551eeff6720,unleaded95,new,1.647,
2026-09-13,3ede104e6d56:unleaded95,3ede104e6d56,unleaded95,new,1.648,
2026-09-13,d8f54ff2148b:unleaded95,d8f54ff2148b,unleaded95,new,1.649,
2026-09-13,d2ec9f5d093e:unleaded95,d2ec9f5d093e,unleaded95,new,1.649,
2026-09-13,873fd7d21413:unleaded95,873fd7d21413,unleaded95,new,1.649,
2026-09-13,5f1d9d44de4c:unleaded95,5f1d9d44de4c,unleaded95,new,1.599,
2026-09-13,4a09006139d2:unleaded95,4a09006139d2,unleaded95,new,1.599,
2026-09-13,7510589f4eaa:unleaded95,7510589f4eaa,unleaded95,new,1.599,
2026-09-13,b42e8375c701:unleaded95,b42e8375c701,unleaded95,new,1.642,
2026-09-13,23c7b3207f92:unleaded95,23c7b3207f92,unleaded95,new,1.645,
2026-09-13,e47bff9f4edc:unleaded95,e47bff9f4edc,unleaded95,new,1.646,
2026-09-13,dfc8523796a8:unleaded95,dfc8523796a8,unleaded95,new,1.646,
2026-09-13,36fb67511673:unleaded95,36fb67511673,unleaded95,new,1.649,
2026-09-13,72bd542a8c85:unleaded95,72bd542a8c85,unleaded95,new,1.649,
2026-09-13,39fd6925ae42:unleaded95,39fd6925ae42,unleaded95,new,1.649,
2026-09-13,89f704207e91:unleaded95,89f704207e91,unleaded95,new,1.649,
2026-09-13,4a79c5105aa9:unleaded95,4a79c5105aa9,unleaded95,new,1.598,
2026-09-13,dc99e1b517b2:unleaded95,dc99e1b517b2,unleaded95,new,1.629,
2026-09-13,9bd07aac27bc:unleaded95,9bd07aac27bc,unleaded95,new,1.649,
2026-09-13,25791d087864:unleaded95,25791d087864,unleaded95,new,1.649,
2026-09-13,3a0c41beebb7:unleaded95,3a0c41beebb7,unleaded95,new,1.649,
2026-09-13,f8ad88f2d98a:unleaded95,f8ad88f2d98a,unleaded95,new,1.649,
2026-09-13,503646d494d5:unleaded95,503646d494d5,unleaded95,new,1.649,
2026-09-13,74b8ac0b63cd:unleaded95,74b8ac0b63cd,unleaded95,new,1.649,
2026-09-13,e7bfeaa9c428:unleaded95,e7bfeaa9c428,unleaded95,new,1.649,
2026-09-13,9746fda18600:unleaded95,9746fda18600,unleaded95,new,1.649,
2026-09-13,4fd43e7e497c:unleaded95,4fd43e7e497c,unleaded95,new,1.649,
2026-09-13,f7018faecfa5:unleaded95,f7018faecfa5,unleaded95,new,1.649,
2026-09-13,567e7e2b96ac:unleaded95,567e7e2b96ac,unleaded95,new,1.649,
2026-09-13,b27d9f5af2b6:unleaded95,b27d9f5af2b6,unleaded95,new,1.667,
2026-09-13,d4092c9b4f08:unleaded95,d4092c9b4f08,unleaded95,new,1.645,
2026-09-13,e2988b40a3b9:unleaded95,e2988b40a3b9,unleaded95,new,1.598,
2026-09-13,1476a096e3ba:unleaded95,1476a096e3ba,unleaded95,new,1.625,
2026-09-13,ed726f0564b7:unleaded95,ed726f0564b7,unleaded95,new,1.649,
2026-09-13,93feddaea003:unleaded95,93feddaea003,unleaded95,new,1.659,
2026-09-13,00e8792b88ef:unleaded95,00e8792b88ef,unleaded95,new,1.647,
2026-09-13,72b865f82639:unleaded95,72b865f82639,unleaded95,new,1.718,
2026-09-13,69c2fb53eb4c:unleaded95,69c2fb53eb4c,unleaded95,new,1.649,
2026-09-13,cfec076bb164:unleaded95,cfec076bb164,unleaded95,new,1.679,
2026-09-13,be850363d55b:unleaded95,be850363d55b,unleaded95,new,1.669,
2026-09-13,f1dfb918aa44:unleaded95,f1dfb918aa44,unleaded95,new,1.665,
2026-09-13,7cb63eb7db4a:unleaded95,7cb63eb7db4a,unleaded95,new,1.645,
2026-09-13,9e6df553eab2:unleaded95,9e6df553eab2,unleaded95,new,1.649,
2026-09-13,a13338dc541d:unleaded95,a13338dc541d,unleaded95,new,1.649,
2026-09-13,5697a79e3714:unleaded95,5697a79e3714,unleaded95,new,1.659,
2026-09-13,ac1e40cae503:unleaded95,ac1e40cae503,unleaded95,new,1.649,
2026-09-13,5fdf8a375f2a:unleaded95,5fdf8a375f2a,unleaded95,new,1.647,
2026-09-13,46946a1f650f:unleaded95,46946a1f650f,unleaded95,new,1.649,
2026-09-13,f42c281a9496:unleaded95,f42c281a9496,unleaded95,new,1.679,
2026-09-13,bb62751b98a5:unleaded95,bb62751b98a5,unleaded95,new,1.647,
2026-09-13,285b1e3703eb:unleaded95,285b1e3703eb,unleaded95,new,1.647,
2026-09-13,ae7fb39a6ec9:unleaded95,ae7fb39a6ec9,unleaded95,new,1.648,
2026-09-13,f6f989575c60:unleaded95,f6f989575c60,unleaded95,new,1.649,
2026-09-13,3d365e518577:unleaded95,3d365e518577,unleaded95,new,1.646,
2026-09-13,55d0b50126da:unleaded95,55d0b50126da,unleaded95,new,1.613,
2026-09-13,de92271f6ac9:unleaded95,de92271f6ac9,unleaded95,new,1.649,
2026-09-13,73f4fd3d41f8:unleaded95,73f4fd3d41f8,unleaded95,new,1.648,
2026-09-13,dce42f6faf2a:unleaded95,dce42f6faf2a,unleaded95,new,1.649,
2026-09-13,a60171704519:unleaded95,a60171704519,unleaded95,new,1.598,
2026-09-13,91c473332d72:unleaded95,91c473332d72,unleaded95,new,1.649,
2026-09-13,117c3b6f97d9:unleaded95,117c3b6f97d9,unleaded95,new,1.647,
2026-09-13,66e87f05a350:unleaded95,66e87f05a350,unleaded95,new,1.623,
2026-09-13,0af9f8bfb4c1:unleaded95,0af9f8bfb4c1,unleaded95,new,1.624,
2026-09-13,fc394b0b3c0a:unleaded95,fc394b0b3c0a,unleaded95,new,1.629,
2026-09-13,7ea7211d094c:unleaded95,7ea7211d094c,unleaded95,new,1.647,
2026-09-13,c7e92648a250:unleaded95,c7e92648a250,unleaded95,new,1.649,
2026-09-13,44624b1025cd:unleaded95,44624b1025cd,unleaded95,new,1.649,
2026-09-13,ce1eb1eb6a71:unleaded95,ce1eb1eb6a71,unleaded95,new,1.649,
2026-09-13,b2f690bf5cb7:unleaded95,b2f690bf5cb7,unleaded95,new,1.627,
2026-09-13,4ca921929927:unleaded95,4ca921929927,unleaded95,new,1.648,
2026-09-13,d82e742710ef:unleaded95,d82e742710ef,unleaded95,new,1.613,
2026-09-13,565dd6821200:unleaded95,565dd6821200,unleaded95,new,1.623,
2026-09-13,0effbc30de91:unleaded95,0effbc30de91,unleaded95,new,1.645,
2026-09-13,b109dbc73edf:unleaded95,b109dbc73edf,unleaded95,new,1.647,
2026-09-13,66d305f4af2e:unleaded95,66d305f4af2e,unleaded95,new,1.647,
2026-09-13,b20e8e600357:unleaded95,b20e8e600357,unleaded95,new,1.647,
2026-09-13,624124474669:unleaded95,624124474669,unleaded95,new,1.649,
2026-09-13,17ee7f0dd4f0:unleaded95,17ee7f0dd4f0,unleaded95,new,1.649,
2026-09-13,462ee152ff3b:unleaded95,462ee152ff3b,unleaded95,new,1.649,
2026-09-13,71cfa14de08b:unleaded95,71cfa14de08b,unleaded95,new,1.649,
2026-09-13,8f76232b6d53:unleaded95,8f76232b6d53,unleaded95,new,1.643,
2026-09-13,fe4873a2e4a6:unleaded95,fe4873a2e4a6,unleaded95,new,1.639,
2026-09-13,e743dc2607b2:unleaded95,e743dc2607b2,unleaded95,new,1.649,
2026-09-13,69f804f17a32:unleaded95,69f804f17a32,unleaded95,new,1.649,
2026-09-13,84e85efa4053:unleaded95,84e85efa4053,unleaded95,new,1.659,
2026-09-13,c0388ce15031:unleaded95,c0388ce15031,unleaded95,new,1.679,
2026-09-13,f75770842fc7:unleaded95,f75770842fc7,unleaded95,new,1.648,
2026-09-13,47bdc6813569:unleaded95,47bdc6813569,unleaded95,new,1.648,
2026-09-13,e7be22647dd4:unleaded95,e7be22647dd4,unleaded95,new,1.649,
2026-09-13,6c1ec11817fc:unleaded95,6c1ec11817fc,unleaded95,new,1.649,
2026-09-13,a4ce4b453fac:unleaded95,a4ce4b453fac,unleaded95,new,1.647,
2026-09-13,adc2bba2a282:unleaded95,adc2bba2a282,unleaded95,new,1.619,
2026-09-13,dc094a637823:unleaded95,dc094a637823,unleaded95,new,1.585,
2026-09-13,cf9bb5bb02a6:unleaded95,cf9bb5bb02a6,unleaded95,new,1.598,
2026-09-13,8448a4c5531f:unleaded95,8448a4c5531f,unleaded95,new,1.599,
2026-09-13,f17f81a488ad:unleaded95,f17f81a488ad,unleaded95,new,1.619,
2026-09-13,0a9aabc9ae21:unleaded95,0a9aabc9ae21,unleaded95,new,1.629,
2026-09-13,3e638c4e5fc9:unleaded95,3e638c4e5fc9,unleaded95,new,1.646,
2026-09-13,acf6a1b651b0:unleaded95,acf6a1b651b0,unleaded95,new,1.585,
2026-09-13,25e9844b870d:unleaded95,25e9844b870d,unleaded95,new,1.649,
2026-09-13,d3095d05dc1e:unleaded95,d3095d05dc1e,unleaded95,new,1.647,
2026-09-13,03fef4e54d18:unleaded95,03fef4e54d18,unleaded95,new,1.649,
2026-09-13,04f7bb8cfb51:unleaded95,04f7bb8cfb51,unleaded95,new,1.649,
2026-09-13,0eb54c313653:unleaded95,0eb54c313653,unleaded95,new,1.649,
2026-09-13,39363f6470ee:unleaded95,39363f6470ee,unleaded95,new,1.666,
2026-09-13,71f50aee8649:unleaded95,71f50aee8649,unleaded95,new,1.669,
2026-09-13,54d562b7ab71:unleaded95,54d562b7ab71,unleaded95,new,1.667,
2026-09-13,d6e5e190801d:unleaded95,d6e5e190801d,unleaded95,new,1.663,
2026-09-13,b431bffa5187:unleaded95,b431bffa5187,unleaded95,new,1.664,
2026-09-13,2bb2812d2829:unleaded95,2bb2812d2829,unleaded95,new,1.665,
2026-09-13,2be80460e2e6:unleaded95,2be80460e2e6,unleaded95,new,1.664,
2026-09-13,e02b4792b83a:unleaded95,e02b4792b83a,unleaded95,new,1.664,
2026-09-13,74c4f4a42210:unleaded95,74c4f4a42210,unleaded95,new,1.665,
2026-09-13,0c0bfa6b6769:unleaded95,0c0bfa6b6769,unleaded95,new,1.677,
2026-09-13,b0bfb1dc3b5b:unleaded95,b0bfb1dc3b5b,unleaded95,new,1.649,
2026-09-13,15cf154d622b:unleaded95,15cf154d622b,unleaded95,new,1.679,
2026-09-13,ac84fe0ca4a9:unleaded95,ac84fe0ca4a9,unleaded95,new,1.668,
2026-09-13,996e90f70398:unleaded95,996e90f70398,unleaded95,new,1.665,
2026-09-13,02712f946c71:unleaded95,02712f946c71,unleaded95,new,1.709,
2026-09-13,fcc769f17c2b:unleaded95,fcc769f17c2b,unleaded95,new,1.668,
2026-09-13,1552d6c63ab2:unleaded95,1552d6c63ab2,unleaded95,new,1.649,
2026-09-13,0bc666d07f6e:unleaded95,0bc666d07f6e,unleaded95,new,1.649,
2026-09-13,83e2c7cccb9a:unleaded95,83e2c7cccb9a,unleaded95,new,1.649,
2026-09-13,87bc9a5f5af2:unleaded95,87bc9a5f5af2,unleaded95,new,1.669,
2026-09-13,64e46f2932df:unleaded95,64e46f2932df,unleaded95,new,1.669,
2026-09-13,a8a9b3e4e12f:unleaded95,a8a9b3e4e12f,unleaded95,new,1.669,
2026-09-13,f4ab2c452dea:unleaded95,f4ab2c452dea,unleaded95,new,1.669,
2026-09-13,0a5e60e91490:unleaded95,0a5e60e91490,unleaded95,new,1.669,
2026-09-13,b994933d2448:unleaded95,b994933d2448,unleaded95,new,1.669,
2026-09-13,34932a59bf86:unleaded95,34932a59bf86,unleaded95,new,1.669,
2026-09-13,f5945935bb49:unleaded95,f5945935bb49,unleaded95,new,1.669,
2026-09-13,122aa6b021d2:unleaded95,122aa6b021d2,unleaded95,new,1.669,
2026-09-13,b8ca587237dd:unleaded95,b8ca587237dd,unleaded95,new,1.646,
2026-09-13,aec251ff51dc:unleaded95,aec251ff51dc,unleaded95,new,1.660,
2026-09-13,7c12967369e5:unleaded95,7c12967369e5,unleaded95,new,1.679,
2026-09-13,70804ad4c6ed:unleaded95,70804ad4c6ed,unleaded95,new,1.677,
2026-09-13,70b0af332d9f:unleaded95,70b0af332d9f,unleaded95,new,1.647,
2026-09-13,f2f4e4925f53:unleaded95,f2f4e4925f53,unleaded95,new,1.658,
2026-09-13,c6158b4fcb5f:unleaded95,c6158b4fcb5f,unleaded95,new,1.669,
2026-09-13,0e4663dea41e:unleaded95,0e4663dea41e,unleaded95,new,1.669,
2026-09-13,1bae28692c95:unleaded95,1bae28692c95,unleaded95,new,1.649,
2026-09-13,d63746beb1b5:unleaded95,d63746beb1b5,unleaded95,new,1.685,
2026-09-13,e796a9d3d435:unleaded95,e796a9d3d435,unleaded95,new,1.678,
2026-09-13,6cbad4fb4f78:unleaded95,6cbad4fb4f78,unleaded95,new,1.647,
2026-09-13,0ed0b92e6d0c:unleaded95,0ed0b92e6d0c,unleaded95,new,1.647,
2026-09-13,216880e896f0:unleaded95,216880e896f0,unleaded95,new,1.648,
2026-09-13,48113cc9c12a:unleaded95,48113cc9c12a,unleaded95,new,1.649,
2026-09-13,e9cef6250b69:unleaded95,e9cef6250b69,unleaded95,new,1.647,
2026-09-13,6ce5fb3545fe:unleaded95,6ce5fb3545fe,unleaded95,new,1.649,
2026-09-13,a07b05ec2cfc:unleaded95,a07b05ec2cfc,unleaded95,new,1.649,
2026-09-13,8f64c72c7f44:unleaded95,8f64c72c7f44,unleaded95,new,1.649,
2026-09-13,efca9d48e28b:unleaded95,efca9d48e28b,unleaded95,new,1.649,
2026-09-13,4ae21a9b5efa:unleaded95,4ae21a9b5efa,unleaded95,new,1.649,
2026-09-13,65b480ad17ec:unleaded95,65b480ad17ec,unleaded95,new,1.642,
2026-09-13,84148c33cbb4:unleaded95,84148c33cbb4,unleaded95,new,1.647,
2026-09-13,c42afad7f35d:unleaded95,c42afad7f35d,unleaded95,new,1.649,
2026-09-13,743927ebc86a:unleaded95,743927ebc86a,unleaded95,new,1.642,
2026-09-13,cc2e49c3c04f:unleaded95,cc2e49c3c04f,unleaded95,new,1.642,
2026-09-13,92d17347e22a:unleaded95,92d17347e22a,unleaded95,new,1.647,
2026-09-13,366a0c1d06e2:unleaded95,366a0c1d06e2,unleaded95,new,1.649,
2026-09-13,320be8d683a2:unleaded95,320be8d683a2,unleaded95,new,1.648,
2026-09-13,5567cd093258:unleaded95,5567cd093258,unleaded95,new,1.649,
2026-09-13,50a8f4e8f043:unleaded95,50a8f4e8f043,unleaded95,new,1.649,
2026-09-13,364d076c3a94:unleaded95,364d076c3a94,unleaded95,new,1.647,
2026-09-13,ce3d19ee3c70:unleaded95,ce3d19ee3c70,unleaded95,new,1.649,
2026-09-13,9cfc7d5c5cf3:unleaded95,9cfc7d5c5cf3,unleaded95,new,1.647,
2026-09-13,f31b0c4ec3e6:unleaded95,f31b0c4ec3e6,unleaded95,new,1.647,
